#{"t_start": 1644493568.8420126, "env_id": "intersectionScenario-v0"}
r,l,t 
-628.670865,52,2131.1068
2605.282478,180,2132.800512
-875.728808,42,2133.19319
228.324853,123,2134.339983
2583.58216,137,2135.628183
-862.416224,28,2135.889322
-809.97203,19,2136.058012
396.205515,103,2137.047508
2526.536332,189,2138.838916
-662.920241,66,2139.456765
-319.47388,38,2140.069645
616.684733,68,2140.780324
-520.774469,41,2141.300932
-815.900946,40,2141.799598
2731.579573,203,2144.180173
-893.463704,62,2144.757397
436.276403,110,2145.787544
-490.958524,10,2145.877043
345.94673,111,2146.916327
-889.506236,118,2148.019969
799.615747,91,2148.867832
-660.271131,33,2149.176965
2471.418499,130,2150.403615
-523.545941,41,2150.788023
110.897574,97,2151.708032
-626.100679,53,2152.205696
2914.434053,175,2153.844324
2401.918715,141,2155.149302
3481.573128,168,2156.721698
-872.331796,49,2157.180889
212.202009,68,2157.809083
596.592085,77,2158.532629
879.812122,70,2159.182187
3340.375912,195,2161.024414
-17918.132718,481,2165.301007
821.057458,105,2166.282544
352.31885,146,2167.632054
-3920.156506,500,2172.624496
19.794668,104,2173.595378
-570.348903,18,2173.773407
2563.186812,169,2175.362504
3152.783214,181,2177.049689
-30.179611,107,2178.059572
3573.872107,172,2179.673846
-24.729725,83,2180.466353
-584.723862,92,2181.324171
715.14817,124,2182.487956
3493.770895,196,2184.313418
-578.363705,19,2184.492943
1624.002702,168,2186.077092
-549.090686,75,2186.785529
793.481171,113,2187.840598
307.620273,105,2188.840511
565.592426,127,2190.031814
-731.962553,15,2190.170236
614.5668,68,2190.795596
-497.244084,43,2191.201374
-577.550216,22,2191.404604
-27.161278,37,2191.741406
-680.748601,38,2192.102521
276.120625,107,2193.106913
422.387277,116,2194.196985
-586.169676,19,2194.374093
388.207801,58,2194.906583
-575.210146,49,2195.371436
2185.857035,184,2197.095368
-123.043332,53,2197.595659
-421.681061,101,2198.541708
187.953438,109,2199.566496
-616.983879,14,2199.695562
-568.683556,12,2199.80668
-585.087939,19,2199.988677
-143.11933,32,2200.343165
3061.769761,159,2202.374767
2254.319772,149,2204.267574
660.264196,97,2205.22112
3042.051878,143,2206.55761
-310.306622,69,2207.203626
1041.157463,88,2208.156923
1276.559229,108,2209.290714
-768.610169,27,2209.550424
3396.853773,216,2211.623166
457.466923,96,2212.527116
-448.351868,18,2212.694161
-32.99166,37,2213.041148
-489.251354,26,2213.287082
-596.460464,17,2213.443644
341.683206,107,2214.445568
81.655953,55,2214.964271
-378.396917,57,2215.501058
-253.361275,38,2215.862463
2952.114929,141,2217.177225
499.845477,123,2218.335529
1417.36014,105,2219.313688
-874.436943,70,2219.965934
37.283579,54,2220.465069
2209.658188,145,2221.855168
659.302507,107,2222.855059
-189.815637,90,2223.713747
87.744979,145,2225.053166
3239.198239,189,2226.817339
349.789116,140,2228.117495
-1991.141841,116,2229.191023
270.986549,52,2229.678175
-98.343456,31,2229.970905
579.099442,114,2231.034467
159.990695,56,2231.557986
448.350106,69,2232.213955
-84.174078,83,2233.011332
470.25998,103,2233.97279
-194.114768,87,2234.798544
2593.845528,169,2236.966179
8.456296,45,2237.387115
-511.244109,13,2237.505346
2735.620651,169,2239.322849
480.593314,55,2239.841901
186.317756,146,2241.210646
142.2739,77,2241.936145
-263.084834,113,2243.005361
-648.640546,41,2243.38307
711.933799,88,2244.210105
2930.092315,164,2245.738126
272.957539,82,2246.50998
1384.09467,98,2247.427265
276.434798,83,2248.208688
-657.671388,10,2248.300833
-141.362724,64,2248.897208
-342.101653,42,2249.284083
932.97978,94,2250.170227
-873.607579,39,2250.5372
1670.953566,120,2251.670003
40.753767,93,2252.564232
381.646121,98,2253.489369
-808.280143,30,2253.771688
1565.608317,165,2255.34581
-236.188739,52,2255.827098
3139.372683,206,2257.759479
-130.643101,60,2258.319986
-300.537011,28,2258.576504
1160.717514,96,2259.475547
147.91656,59,2260.023234
-840.734022,20,2260.21221
-761.281824,21,2260.405695
-738.906617,30,2260.755642
2075.194808,159,2262.656559
606.382798,127,2264.07599
2809.083626,145,2265.449414
-857.99597,44,2265.866833
150.170355,61,2266.443769
-554.149714,35,2266.77702
-660.237818,75,2267.506469
1237.72147,115,2268.610551
1137.39345,139,2270.158633
-750.110433,66,2270.774082
-312.596916,61,2271.354614
745.22021,77,2272.081241
2689.361779,195,2273.902127
2840.560038,174,2275.54146
946.120845,126,2276.73276
1033.454132,125,2277.906215
3168.363037,136,2279.190544
631.059553,122,2280.335789
2904.323403,166,2281.895348
3206.825236,151,2283.303647
-115.707439,49,2283.760577
808.345666,110,2284.788405
-312.462648,34,2285.105656
487.794721,64,2285.704076
-680.272188,16,2285.854478
521.7878,145,2287.204194
1135.853242,89,2288.02864
-713.272413,24,2288.252758
886.8814,98,2289.169547
-659.295911,39,2289.533878
-548.682009,38,2289.886967
-351.267126,53,2290.413991
-131.585623,53,2290.911068
2042.470214,140,2292.230745
-224.503711,62,2292.809157
862.467529,83,2293.583644
2772.413786,193,2295.389412
-576.571603,32,2295.68521
2842.916899,149,2297.085356
27.871179,89,2297.919674
-1169.834087,83,2298.696828
-627.295858,29,2298.972783
716.07154,97,2299.888673
-1160.238833,43,2300.287817
1265.001751,278,2303.181462
1543.86153,111,2304.225761
622.106524,84,2305.016226
458.197534,83,2305.799877
353.648657,80,2306.555947
2683.910331,131,2307.778451
254.174468,59,2308.333069
-588.136098,11,2308.435902
-561.158909,128,2309.627045
554.830673,117,2310.717793
3364.467972,228,2312.894624
-232.847278,58,2313.462783
-817.734401,56,2313.984426
-836.81764,33,2314.291081
3543.105082,189,2316.058537
2906.601214,190,2317.84931
-643.270575,42,2318.243724
2796.147836,156,2319.707997
816.472985,123,2321.112334
-686.780649,116,2322.529547
338.75951,91,2323.551813
31.717072,49,2324.013628
231.526628,124,2325.197037
1681.640726,112,2326.237675
-913.403779,55,2326.753226
2962.063948,197,2328.602904
-1305.102379,36,2328.931907
-107.853506,76,2329.640631
788.385751,130,2330.866209
-685.816699,65,2331.484638
2240.613002,142,2332.819516
1074.80599,111,2333.870738
-467.85306,12,2333.982025
704.546318,115,2335.09007
2720.236101,174,2336.963772
504.117201,125,2338.13526
-13.477957,55,2338.653359
1708.422623,150,2340.040252
315.180577,93,2340.906788
1028.602854,84,2341.703662
3252.565795,143,2343.054584
-814.572274,42,2343.442961
3913.838129,192,2345.254078
339.713977,123,2346.41768
2928.400153,198,2348.282003
3251.807295,198,2350.132969
1074.244774,91,2350.996534
-967.485071,49,2351.446229
-184.51823,51,2351.930782
658.449015,108,2352.950125
-873.549489,53,2353.435662
3281.327372,206,2355.365706
891.626069,89,2356.19208
1732.053717,121,2357.322056
3336.046296,203,2359.225333
-899.963376,29,2359.500719
494.483763,116,2360.57682
-3003.719364,362,2363.946645
693.475693,131,2365.174433
456.129975,78,2365.904162
-366.557947,23,2366.120385
1576.007329,178,2368.071539
3435.234389,201,2369.949534
562.724961,98,2370.899645
-475.144299,56,2371.432906
696.866958,105,2372.41431
-25.313902,92,2373.294245
-674.822057,17,2373.45362
857.413394,102,2374.412174
-846.835431,38,2374.7643
604.8246,111,2375.799115
2388.038931,150,2377.201244
-589.122876,52,2377.690816
804.578785,95,2378.580564
423.782119,84,2379.361492
273.602707,80,2380.107381
507.418505,95,2381.150626
-647.068863,22,2381.415918
3290.671733,158,2383.35575
567.815709,135,2384.684332
751.773973,90,2385.531616
-735.846673,15,2385.668743
260.795242,74,2386.355722
-109.644037,75,2387.05629
-695.614333,56,2387.578626
1757.860889,140,2388.896524
896.657244,95,2389.784731
603.129899,86,2390.587198
2680.349531,190,2392.380167
-91.646767,33,2392.686518
519.286633,123,2393.839031
114.495992,47,2394.283881
-647.605592,62,2394.865222
-3189.919305,467,2399.509655
-202.365018,54,2400.013787
860.11594,125,2401.413214
576.199142,108,2402.438378
535.309415,102,2403.392072
3073.094195,197,2405.226738
3347.535988,230,2407.406046
282.773965,95,2408.294158
1176.705138,123,2409.435761
-563.222704,10,2409.530703
3342.789892,202,2411.423324
1502.750839,113,2412.477287
869.13876,131,2413.708572
2916.940345,170,2415.302978
-693.448891,39,2415.663278
276.910029,55,2416.175466
390.384194,123,2417.330344
-533.81834,64,2417.931362
3838.383129,208,2419.874519
-167.890448,61,2420.450876
-460.539942,63,2421.036334
-512.023053,58,2421.574607
-93.853967,86,2422.384541
-422.549498,44,2422.792082
-367.800532,41,2423.171334
-345.123197,30,2423.450297
-63.832135,43,2423.849318
3749.930878,169,2425.44285
-644.973591,21,2425.638681
3968.89094,189,2427.40966
-206.666307,16,2427.554451
123.447482,48,2428.002608
-93.936656,103,2428.972959
4321.015081,206,2430.918865
339.355133,112,2432.226249
3413.805363,200,2434.107864
-460.696601,20,2434.293802
-431.586938,16,2434.440958
-660.903266,29,2434.705966
1117.590017,149,2436.108059
173.673108,95,2437.009143
318.454647,101,2437.957817
3065.949144,180,2439.640754
2628.456865,168,2441.626643
3957.016019,206,2443.902569
-105.813681,78,2444.633392
3366.712683,207,2446.603508
-946.880065,47,2447.063664
-731.413351,44,2447.469494
-1275.723516,81,2448.2432
657.123677,72,2448.919516
-895.310315,57,2449.464683
-179.980687,46,2449.901857
2811.750356,144,2451.633108
2150.726427,163,2453.249991
256.333969,39,2453.622781
1187.041329,142,2454.971303
18.879364,81,2455.726938
185.463797,68,2456.366566
3352.227636,196,2458.223427
3361.471101,174,2459.875183
259.324462,100,2460.805164
-153.466454,58,2461.360285
2295.534052,131,2462.587341
3651.276659,204,2464.513874
411.121678,48,2464.95933
-660.147405,13,2465.081027
2998.234211,140,2466.388705
-222.81976,37,2466.735502
-517.389261,119,2467.84343
2217.07156,147,2469.223265
1747.027795,176,2470.869046
466.735198,79,2471.612715
-541.786958,73,2472.290057
624.312966,143,2473.627163
618.889227,129,2474.844702
3233.515725,179,2476.527154
179.102246,97,2477.518365
-361.392159,58,2478.05366
2899.528214,154,2479.57654
1233.422119,97,2480.523237
390.773602,96,2481.419059
-10.944952,65,2482.045013
-193.0207,77,2482.785387
-421.233357,53,2483.28805
584.483207,108,2484.317653
85.223511,127,2485.739028
-716.273626,22,2485.943473
943.936711,138,2487.245111
2030.639359,197,2489.096675
833.946815,130,2490.327558
543.65056,112,2491.387856
-716.194327,44,2491.796312
3605.583213,168,2493.369612
4037.464313,200,2495.218596
-155.732235,86,2496.022581
1641.281582,96,2496.937519
265.230401,107,2497.945788
1699.175662,150,2499.361384
2304.085446,196,2501.503732
2952.168522,162,2503.569177
4368.257563,206,2505.488746
-241.704858,50,2506.023746
1203.091973,119,2507.284361
940.52796,79,2508.054225
-755.499638,33,2508.363407
2991.888117,141,2509.688316
3269.912974,184,2511.41822
3168.219582,219,2513.499167
3281.455787,154,2514.937653
-748.884174,33,2515.245825
-695.631738,19,2515.424593
2279.178708,129,2516.939676
-168.991529,44,2517.350986
-794.277946,31,2517.644947
2880.246921,141,2518.989398
3455.584625,174,2520.643719
-451.860204,10,2520.732107
4.152489,63,2521.321985
3490.963499,185,2523.068037
31.464741,35,2523.40192
968.495,78,2524.13236
2520.570707,193,2525.937661
2112.397638,120,2527.078239
525.083605,178,2528.777563
1547.837203,117,2529.875907
3299.304005,181,2531.615777
3684.977089,213,2533.616869
90.781723,92,2534.474943
-874.810543,76,2535.192232
2767.00232,174,2536.828379
-382.69751,25,2537.062497
4304.02636,195,2538.899206
-665.169235,19,2539.075773
2206.250709,172,2540.706682
-839.134319,26,2540.945388
-603.062048,17,2541.104207
2305.793388,139,2542.413117
-853.247271,34,2542.731527
2958.079021,202,2544.609785
3753.604168,175,2546.255999
2315.4237,151,2547.678896
-415.515108,32,2548.231421
2200.934575,145,2549.596766
-133.531816,67,2550.228875
-617.55265,111,2551.285616
-406.374656,87,2552.102373
1366.422306,126,2553.291076
-739.233681,97,2554.226291
2766.455342,153,2555.665644
1381.695899,110,2556.694812
3242.087998,212,2558.698552
3587.718096,175,2560.405524
-663.358241,11,2560.533184
-757.954121,23,2560.813434
3002.915413,140,2562.534831
-2.064169,138,2564.01837
15.454106,53,2564.515865
1027.804062,157,2566.024702
2226.862515,147,2567.418468
2445.201707,136,2568.695965
-965.742379,84,2569.473917
478.610824,115,2570.551869
4002.128967,189,2572.354589
-19.841871,83,2573.137163
3349.331491,195,2574.966861
3059.235227,181,2576.680069
-831.242448,41,2577.078907
3241.971251,136,2578.36273
1020.163728,104,2579.342413
2872.150746,188,2581.370605
1318.918403,129,2582.588548
2397.182879,132,2583.850784
-336.709754,67,2584.480986
1354.656998,164,2586.020535
102.988034,117,2587.111089
760.906754,105,2588.110612
2810.246467,157,2589.598285
-640.306294,107,2590.603933
62.024039,51,2591.092852
217.06117,80,2591.849772
-1113.693884,36,2592.190595
3436.752506,205,2594.109157
3369.907592,185,2595.850642
2589.511368,140,2597.171475
188.778987,50,2597.639153
-721.211405,40,2598.015177
-644.446333,79,2598.761542
1655.599542,139,2600.080077
-1216.271811,106,2601.076375
1167.140657,172,2602.69621
-190.9971,34,2603.021463
340.216454,82,2603.788526
-296.517158,126,2604.96929
-509.54588,53,2605.464938
415.939246,135,2606.738644
2163.838794,167,2608.317121
-69.504673,55,2608.837534
2665.981852,211,2610.862548
-493.777491,46,2611.296514
-869.346628,31,2611.584853
-1261.261301,53,2612.360493
-745.65031,20,2612.538049
1340.893783,123,2613.700347
479.237001,98,2614.611047
-886.476043,45,2615.032462
597.687712,103,2615.995097
3228.403825,154,2617.432949
-676.24224,60,2617.990368
2401.236749,150,2619.419223
284.812289,64,2620.006902
2597.019272,153,2621.776557
129.766206,74,2622.71704
-291.032979,27,2623.05214
254.120441,78,2623.941451
-739.228261,34,2624.265867
3410.450246,228,2626.401542
3903.899539,211,2628.389843
1443.348072,122,2629.535111
4035.590404,209,2631.518516
-608.237382,42,2631.918064
2446.536272,151,2633.352015
-623.173152,63,2633.936964
673.912113,109,2634.962501
4209.877018,182,2636.660452
500.44831,67,2637.289929
501.267958,117,2638.3965
685.403969,129,2639.614893
559.216211,64,2640.221891
712.472332,92,2641.110668
1937.494145,150,2642.535003
2381.279547,143,2644.138982
-195.080866,23,2644.364083
-233.406099,152,2645.800745
-670.67874,18,2645.971634
2932.675811,136,2647.256433
-215.724093,55,2647.766025
3591.509932,224,2649.865586
1158.71948,154,2651.350883
3650.553175,216,2653.394094
2990.441404,181,2655.103257
-685.059248,15,2655.2414
918.383846,118,2656.347194
-849.663605,65,2656.961771
-31.500332,87,2657.774933
3050.430455,227,2659.915983
365.718927,137,2661.228144
-150.265382,77,2661.951554
1287.903422,97,2662.870745
-824.558121,31,2663.15898
2396.519946,175,2664.814706
2087.281764,161,2666.328706
2187.715657,158,2667.800613
3504.719739,166,2669.362023
2593.808131,127,2670.55747
2573.124452,147,2671.941139
4105.728255,209,2673.940983
1285.519768,135,2675.209194
248.774907,81,2676.247789
-431.661429,25,2676.486232
2522.718283,151,2677.915568
993.882051,128,2679.136564
-622.422303,64,2679.735544
1636.331244,155,2681.524088
829.289837,103,2682.79366
1472.535456,122,2684.032073
1015.931456,129,2685.269211
-228.687953,51,2685.750641
3397.466096,185,2687.481566
-633.665822,35,2687.811264
-684.29562,18,2687.977878
-1000.801722,42,2688.383466
920.059245,135,2689.654993
960.266504,157,2691.133636
-862.496845,45,2691.553274
132.793613,92,2692.424009
-470.611135,44,2692.835881
-131.505614,133,2694.087068
192.427934,54,2694.594581
-1822.371191,88,2695.408259
1163.029096,153,2696.845224
-3125.653324,116,2697.888736
596.886902,67,2698.516328
1364.990519,157,2700.009259
38.687871,64,2700.611406
2060.807341,121,2701.749711
2435.643484,162,2703.280942
1243.227446,122,2704.459029
545.833545,117,2705.552785
416.272144,124,2706.989859
1118.288784,99,2707.926283
-2732.74179,85,2708.705681
2675.041431,152,2710.137469
115.691601,200,2712.035233
530.807156,95,2712.930328
840.419024,204,2714.871354
1927.80346,143,2716.226814
2914.530999,191,2718.030633
608.617623,70,2718.684253
1959.59712,215,2720.709422
1255.220269,132,2721.959569
-485.062115,30,2722.249232
-297.765267,42,2722.642275
2836.934937,231,2724.818876
451.727453,112,2725.871859
223.07736,61,2726.45045
460.649178,97,2727.361635
-771.201681,112,2728.431307
3293.916349,170,2730.02387
372.731653,54,2730.529014
-695.859943,42,2730.93661
1780.597771,148,2732.346753
-319.211446,57,2732.871857
1973.698988,152,2734.322987
2170.987725,212,2736.342791
-253.207408,22,2736.549188
-712.961952,54,2737.057406
3936.559362,214,2739.326921
348.127003,120,2740.458154
-309.355775,50,2741.087178
1089.720793,113,2742.531347
1323.978821,159,2744.232545
-607.289044,15,2744.386303
-894.840675,37,2744.731124
2499.760131,136,2746.0104
3521.882257,151,2747.724676
-633.004237,40,2748.171482
2172.457595,194,2750.392416
3629.080587,188,2752.511531
691.286511,77,2753.503097
331.836529,131,2755.026453
-568.930209,16,2755.172779
836.522027,110,2756.216249
2448.122185,149,2757.938115
921.103791,93,2758.808087
-253.136311,31,2759.098281
-625.304501,137,2760.381337
-520.100942,76,2761.087318
368.295533,69,2761.734967
-869.917645,30,2762.027567
-1079.752133,114,2763.086123
-633.052226,36,2763.434582
3646.446322,204,2765.338991
1378.113276,142,2766.674099
242.658127,111,2767.721795
-815.638046,20,2767.907669
3660.573944,217,2770.231903
-260.070662,24,2770.456908
678.873479,136,2771.745057
670.141275,163,2773.288181
1981.05859,147,2774.673047
1158.142983,106,2775.673813
3732.205623,193,2777.496688
-547.433375,66,2778.118634
1426.731728,165,2779.681865
634.523567,146,2781.058176
3134.004535,181,2782.765305
1530.907065,130,2783.999934
3255.316706,150,2785.417096
1041.191145,115,2786.517903
-922.351714,50,2786.988006
341.571253,145,2788.363425
-811.619274,39,2788.732311
285.804047,69,2789.384623
-547.565297,41,2789.769007
1222.063064,176,2791.435615
422.942212,75,2792.139599
2307.532419,152,2793.576719
3865.303834,211,2795.569703
1045.801287,96,2796.465742
1334.167608,138,2797.768
-473.241842,21,2797.966813
3739.575655,197,2799.85047
396.139967,86,2800.807829
-266.732001,46,2801.402241
1558.495727,164,2803.608377
2850.893205,178,2805.323908
-1331.447311,54,2805.825368
160.208537,79,2806.57815
-1035.324374,37,2806.929594
859.716717,137,2808.219282
-736.409391,99,2809.162955
83.766735,76,2809.887182
44.030711,215,2811.954789
-1787.950132,78,2812.687469
2547.500467,138,2813.976022
-79.248011,163,2815.490176
-915.096926,47,2815.930847
1409.749849,102,2816.883083
619.96462,62,2817.468944
-233.923252,92,2818.315766
801.460236,91,2819.171333
2464.652557,139,2820.475452
855.939828,154,2821.929026
112.164371,109,2822.962245
2448.565926,176,2824.609344
603.017422,82,2825.383779
-193.415673,69,2826.021622
33.203401,36,2826.350759
1694.937368,156,2827.821693
-298.599842,36,2828.162407
-591.373348,94,2829.04831
3194.554334,147,2830.440766
3218.967696,213,2832.464964
-567.153175,65,2833.379852
-690.493817,41,2833.760922
622.898155,89,2834.608384
2688.525168,164,2836.138355
-112.268287,88,2836.967135
-343.65217,47,2837.410963
824.681939,83,2838.206549
3967.946718,209,2840.184096
3524.386172,153,2841.633436
1388.686248,192,2843.426078
2864.375784,148,2844.826232
3995.417592,228,2846.96393
2865.318911,161,2848.469239
288.461851,51,2848.943842
-835.376895,36,2849.281559
1041.268556,117,2850.375197
493.470223,58,2850.918748
763.095416,119,2852.069847
843.591648,96,2852.983645
3045.818613,157,2854.464565
-40.460525,44,2854.877939
1199.546812,159,2856.362662
526.690289,104,2857.344029
-402.043554,52,2857.846598
-699.984079,69,2858.492447
2170.079199,131,2859.74399
1040.479073,132,2861.198956
1543.863572,113,2862.670025
598.848929,106,2863.906371
1971.674477,147,2865.580723
1845.836171,157,2867.05711
-732.905336,16,2867.209855
900.119289,133,2868.45838
-171.782025,93,2869.331378
1677.538659,141,2870.667987
236.810744,55,2871.197579
62.164791,63,2871.78725
-320.905179,27,2872.039252
-226.540283,72,2872.715626
3207.97318,219,2874.78931
23.371791,47,2875.228092
3843.712331,227,2877.346331
2178.856022,171,2878.970169
3023.890193,171,2880.576589
1300.780759,135,2881.856097
-853.458576,36,2882.188252
3354.01147,193,2883.99647
-433.191242,50,2884.465509
71.632109,159,2885.966296
581.156865,97,2886.881826
2358.231984,134,2888.123799
437.773132,73,2888.818456
605.932658,85,2889.61847
3500.91788,216,2891.686885
888.365265,86,2892.491327
926.71234,79,2893.245151
-224.109125,60,2893.820424
2576.117473,161,2895.337144
2492.732202,170,2897.226844
-184.305706,76,2897.951442
3547.785521,219,2900.036977
73.364863,88,2900.867615
2860.678241,169,2902.45789
1050.752682,107,2903.467921
1608.349572,118,2904.590106
2885.131515,169,2906.181787
-172.357092,38,2906.542082
501.128885,60,2907.112039
1425.547934,165,2908.668526
3099.31053,204,2910.590185
925.621922,85,2911.391584
-173.782178,32,2911.694544
4507.4745,211,2913.675473
65.807034,89,2914.517277
-3223.868052,500,2919.245981
519.226655,100,2920.191089
2981.521239,156,2922.168801
181.722754,107,2923.448852
405.25222,85,2924.259808
-106.153066,217,2926.342592
472.121039,83,2927.117551
-479.424359,38,2927.475639
-125.581762,71,2928.172755
-1036.001111,29,2928.444063
-570.896463,21,2928.640299
2208.504943,127,2929.869335
885.167531,131,2931.364863
3034.792483,181,2933.121283
-737.778216,16,2933.269722
1056.413792,117,2934.418808
368.600273,85,2935.244307
3158.301048,187,2937.309302
1859.054608,128,2938.537325
213.67301,112,2940.114005
401.180728,85,2940.913054
-92.147915,49,2941.377325
2418.798965,172,2943.22523
1672.626746,146,2944.614211
-625.405123,17,2944.769419
-318.34816,46,2945.206356
-634.141795,18,2945.378005
4535.336071,207,2947.327341
332.598138,79,2948.063517
-137.439766,86,2948.869657
3374.904133,174,2950.508929
957.846411,104,2951.491843
783.872346,117,2952.59038
1351.470714,156,2954.075607
-23.654206,47,2954.518813
1881.227228,137,2955.807493
1005.330097,76,2956.525908
1588.102718,117,2957.629607
2490.880114,165,2959.183327
1436.411332,129,2960.417131
1112.340415,153,2961.86407
1154.038355,160,2963.390472
2566.304335,134,2964.651989
-187.135036,36,2964.993164
525.886583,93,2965.874054
184.415585,84,2966.662394
229.954044,106,2967.67894
1296.227053,159,2969.178254
1219.11212,118,2970.474089
-206.936635,58,2971.172297
-499.25893,62,2971.906332
930.49935,162,2973.81353
2525.279453,158,2975.386348
-990.484975,44,2975.808385
-940.724805,51,2976.280086
177.648863,49,2976.734056
2387.077356,156,2978.199529
-3.791073,52,2978.68487
-722.421662,52,2979.183778
23.836743,67,2979.809419
1326.882384,118,2981.08336
215.332083,103,2982.399838
1157.063385,145,2984.029923
3817.652293,209,2985.99978
-373.619716,20,2986.188108
164.627467,84,2986.98058
-576.845373,121,2988.12649
39.496251,103,2989.097379
2268.991154,154,2990.555995
1774.652286,112,2991.6106
399.81264,64,2992.206004
-56.71968,71,2992.877645
2523.350615,133,2994.260284
-711.439119,49,2994.717157
-312.469376,71,2995.400882
-291.675372,50,2995.867023
1379.42357,166,2997.432806
-663.124611,13,2997.556155
-562.815275,17,2997.717243
-241.731914,171,2999.308936
2281.454063,123,3000.459608
732.937627,93,3001.343769
-196.788025,37,3001.675153
269.052064,55,3002.186142
-786.456322,46,3002.62454
-80.722333,100,3003.58887
-871.008548,57,3004.144523
-569.967196,15,3004.287337
-877.553591,36,3004.620969
238.022125,44,3005.037379
4199.043528,194,3007.154962
2767.663188,157,3008.623478
-66.034735,74,3009.321731
-719.532093,24,3009.558377
2346.830923,180,3011.240819
1168.067476,159,3012.770589
3019.082308,188,3014.527753
615.852591,125,3015.711802
627.557724,96,3016.613392
-300.711684,46,3017.035951
586.88746,84,3017.81743
2676.158248,160,3019.555209
1006.13445,80,3020.311873
1612.731582,165,3021.878237
-247.880182,50,3022.353342
1097.609748,126,3023.556218
4086.267996,205,3025.478722
2721.28457,205,3027.413752
831.388109,102,3028.378448
-656.879507,57,3028.917266
-314.287053,135,3030.198142
-258.642533,23,3030.410824
-248.542572,44,3030.822843
-123.398322,109,3031.862468
-442.457758,33,3032.169461
792.277701,118,3033.296149
2752.833873,169,3034.886109
2709.06966,173,3036.530754
-652.563786,46,3036.959839
4041.675823,205,3039.147771
-565.535081,16,3039.295102
3667.921705,217,3041.793978
57.398956,79,3042.758368
1239.978187,106,3043.864324
-265.835347,26,3044.107018
996.384255,114,3045.202361
1705.218707,111,3046.26242
2372.845873,146,3047.643808
-776.363923,38,3048.00689
2882.721882,135,3049.270912
-723.895576,25,3049.50262
1755.156573,158,3051.011622
-137.002437,89,3051.861574
2671.772729,205,3053.808366
-400.952288,98,3054.714581
4268.325325,204,3056.636807
-745.761436,23,3056.852555
1816.932555,149,3058.252978
-565.848369,21,3058.452223
1906.870059,143,3059.808406
3103.252803,158,3061.305631
652.915825,101,3062.259724
1233.203937,134,3063.512476
557.644189,128,3064.726842
1467.422548,100,3065.671138
1176.007924,82,3066.475324
1837.354979,143,3067.83845
-607.328806,113,3068.922695
1173.138884,133,3070.466013
923.0212,91,3071.326598
865.865685,91,3072.193846
-625.553607,16,3072.343972
1834.940717,153,3073.783064
-1013.218464,40,3074.16256
-317.957157,29,3074.431685
-70.142073,89,3075.315912
1669.27258,139,3076.698565
25.448715,76,3077.487618
3925.518467,192,3079.397073
2714.921296,137,3080.69734
-826.481734,26,3080.936382
-701.65631,51,3081.430291
3828.160458,195,3083.275436
2532.113752,171,3084.89722
563.372343,96,3085.804968
1763.789948,156,3087.280695
3749.458534,210,3089.263878
1859.832567,154,3090.720891
693.746203,94,3091.61534
2708.003451,159,3093.150271
428.869269,128,3094.338297
2482.588777,165,3095.901404
994.450922,111,3096.951729
-156.683906,47,3097.394422
2267.947945,191,3099.208579
1804.958168,139,3100.565077
3525.509189,166,3102.669453
3616.986869,197,3104.99777
3236.338254,206,3106.962695
-75.839752,60,3107.75564
3262.861461,216,3110.001634
2262.844923,168,3111.721038
3143.302377,162,3113.372622
-580.866985,54,3113.909044
505.380754,90,3114.75892
630.795072,131,3116.002629
-874.895805,29,3116.270914
-828.127062,52,3116.761007
-1046.451916,30,3117.033592
38.571066,69,3117.674588
1191.09384,99,3118.605734
79.114424,51,3119.079519
2833.798445,125,3120.261323
-288.569912,62,3120.842317
1101.776389,143,3122.181492
2891.671415,138,3123.483107
4695.314923,197,3125.349412
-875.929888,54,3125.858923
-443.597468,89,3126.688745
-94.038669,68,3127.338042
2581.760347,139,3128.655685
-572.830488,21,3128.847175
-373.954925,75,3129.552034
3058.483965,194,3131.367401
-543.429556,41,3131.756299
-873.707272,58,3132.308395
-39.061469,45,3132.737022
-930.160781,43,3133.150031
508.196775,139,3134.483151
-273.402624,42,3135.111769
2062.830258,132,3136.366671
-720.30927,31,3136.656974
1143.353475,151,3138.092299
260.836964,110,3139.130194
29.442568,103,3140.108727
-890.834827,43,3140.622978
3343.891784,196,3142.61362
1692.620958,141,3143.971907
2640.124779,204,3145.878829
3021.50978,133,3147.132231
-963.486541,37,3147.474647
1563.834316,116,3148.567366
-403.658008,59,3149.108965
3168.958447,184,3150.838302
1052.568635,121,3151.974015
-869.431718,34,3152.369955
-424.782076,25,3152.614648
-778.022153,28,3152.896223
-734.542098,27,3153.22881
3111.895362,161,3154.758138
-17.157572,45,3155.184932
60.051671,99,3156.11762
616.440559,95,3157.022356
2651.346444,148,3158.447469
-193.393777,60,3159.011573
124.824267,51,3159.484776
-289.429837,50,3159.953432
2728.212408,156,3161.864244
3832.422624,218,3164.265572
-492.480531,53,3164.766002
1047.270985,113,3165.825941
1450.703211,108,3166.858701
4160.357638,185,3169.107416
513.707677,127,3170.319432
356.825287,93,3171.205206
137.597359,34,3171.524825
329.640632,77,3172.248993
-330.589173,24,3172.475764
1195.334949,160,3173.978899
2533.214784,149,3175.39465
2555.443469,144,3176.756205
4027.193887,179,3178.442346
3852.696491,218,3180.487829
4348.834182,197,3182.350687
1412.28613,110,3183.402853
